SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.612,11400.0,2022,0,0,0,0,0,0,1,0,0,0,2,1,3,9.34136863438259,-0.491022996469811,2,1.05948257519735
0.354,12800.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-1.03845836584836,0,0.824685547982434
0.354,12800.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-1.03845836584836,0,0.837277595338948
0.354,12800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-1.03845836584836,0,0.78927739850517
0.354,12800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.45720044990771,-1.03845836584836,0,0.774090488682024
0.354,11400.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.34136863438259,-1.03845836584836,0,0.612837960163172
0.044,12800.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.12356564506388,0,0.102503288449794
0.044,12800.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.12356564506388,0,0.104068401680547
0.044,12800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.12356564506388,0,0.0981022755204166
0.044,12800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.12356564506388,0,0.096214637011325
0.044,11400.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.34136863438259,-3.12356564506388,0,0.0761719498507898
0.015,12800.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-4.19970507787993,0,0.0349443028806116
0.015,12800.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-4.19970507787993,0,0.0354778642092774
0.015,12800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-4.19970507787993,0,0.0334439575637784
0.015,12800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.45720044990771,-4.19970507787993,0,0.032800444435679
0.015,11400.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.34136863438259,-4.19970507787993,0,0.0259677101764056
0.389,12800.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-0.944175935363691,0,0.906222254703862
0.389,12800.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-0.944175935363691,0,0.920059278493928
0.389,12800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-0.944175935363691,0,0.86731329948732
0.389,12800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.45720044990771,-0.944175935363691,0,0.850624859031941
0.049,12800.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.01593498087151,0,0.114151389409998
0.049,12800.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.01593498087151,0,0.115894356416973
0.049,12800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.01593498087151,0,0.109250261375009
0.049,12800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.45720044990771,-3.01593498087151,0,0.107148118489885
0.049,11400.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.34136863438259,-3.01593498087151,0,0.084827853242925
0.059,19000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.85219425814858,-2.83021783507642,0,0.220604973039408
0.059,19000.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.85219425814858,-2.83021783507642,0,0.223973369968868
0.059,19000.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.85219425814858,-2.83021783507642,0,0.211133224831964
0.059,19000.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.85219425814858,-2.83021783507642,0,0.207070697193055
0.059,16800.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.72913416539135,-2.83021783507642,0,0.162256759678246
0.039,39000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5713169251118,-3.24419363285249,0,0.35230965427955
0.039,43900.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6896695990633,-3.24419363285249,0,0.415162178578359
0.039,44600.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7054891380082,-3.24419363285249,0,0.399276955817028
0.039,44000.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.6919449129004,-3.24419363285249,0,0.384937408656701
0.039,38500.0,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,10.5584135202759,-3.24419363285249,1,0.295655644478452
0.004,38891.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5685181403702,-5.52146091786225,0,0.0360078118978757
0.004,43775.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6868181571541,-5.52146091786225,0,0.0424274464513885
0.004,43739.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.6859954316009,-5.52146091786225,0,0.0391847705008858
0.004,38500.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5584135202759,-5.52146091786225,0,0.0303236558439438
0.001,38880.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5682352585744,-6.90775527898214,0,0.0089987627762661
0.001,43712.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.6853779429305,-6.90775527898214,0,0.0097885464586272
0.001,38500.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5584135202759,-6.90775527898214,0,0.0075809139609859
0.001,44462.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7023901707619,-6.90775527898214,0,0.0101977692639291
0.001,43762.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6865211398906,-6.90775527898214,0,0.010602878256411
0.44,38877.0,2016,1,0,0,0,0,0,0,3,0,0,0,0,3,10.5681580951035,-0.82098055206983,0,3.95907282029845
0.44,43759.0,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,10.6864525849152,-0.82098055206983,0,4.66486199458922
0.44,43705.0,2019,0,0,0,1,0,0,0,2,0,0,1,0,3,10.6852177910146,-0.82098055206983,1,4.30608833003393
0.232,37648.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5360351109671,-1.46101790731583,0,2.00525275881932
0.232,40755.0,2019,0,0,0,1,0,0,0,1,0,0,0,1,2,10.6153338105286,-1.46101790731583,0,2.07897333458613
0.232,38500.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5584135202759,-1.46101790731583,0,1.75877203894874
0.232,42345.0,2017,0,1,0,0,0,0,0,4,0,0,0,0,4,10.6536056293557,-1.46101790731583,0,2.35970849109615
0.232,43045.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.6700013590921,-1.46101790731583,0,2.2709376419058
0.298,45000.0,2017,0,1,0,0,0,0,0,1,0,0,1,1,3,10.7144177687525,-1.21066179247673,1,3.2732487156273
0.298,45700.0,2018,0,0,1,0,0,0,0,4,0,1,1,0,6,10.7298535768823,-1.21066179247673,2,3.1466038944074
0.298,40000.0,2016,1,0,0,0,0,0,0,1,0,0,1,1,3,10.5966347330961,-1.21066179247673,1,2.77887812621385
0.298,40400.0,2019,0,0,0,1,0,0,0,3,0,0,2,1,6,10.6065850639492,-1.21066179247673,2,2.64119865159181
0.003,39402.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.581571855419,-5.80914299031403,0,0.0257672658688659
0.003,41000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6213273456864,-5.80914299031403,0,0.0246112802790906
0.003,40000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5966347330961,-5.80914299031403,0,0.0279752831498038
0.028,41000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6213273456864,-3.57555076880693,0,0.229705282604846
0.028,39392.0,2019,0,0,0,1,0,0,0,0,0,0,2,0,2,10.5813180289842,-3.57555076880693,2,0.240417931046769
0.028,46146.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7395655622851,-3.57555076880693,0,0.299322582805706
0.028,45136.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7174354332418,-3.57555076880693,0,0.308732385367595
0.028,40000.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5966347330961,-3.57555076880693,0,0.261102642731502
0.003,46187.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7404536521922,-5.80914299031403,0,0.0321064778664374
0.003,40000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5966347330961,-5.80914299031403,0,0.0279752831498038
0.003,39298.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5789289059771,-5.80914299031403,0,0.0256820003380015
0.092,39288.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,10.5786744077191,-2.3859667019331,0,0.787330039450462
0.092,40000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5966347330961,-2.3859667019331,0,0.85790868326065
0.002,45191.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.71865323095,-6.21460809842219,0,0.0220863905574908
0.002,40000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5966347330961,-6.21460809842219,0,0.0186501887665359
0.028,41000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6213273456864,-3.57555076880693,0,0.229705282604846
0.028,38974.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5706500361241,-3.57555076880693,0,0.237223846074183
0.028,46331.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7435665624644,-3.57555076880693,0,0.300847999316872
0.019,45205.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7189629791715,-3.9633162998157,0,0.209903137646493
0.019,46372.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7444511077903,-3.9633162998157,0,0.204376458305783
0.019,41000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6213273456864,-3.9633162998157,0,0.155871441767574
0.019,40000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5966347330961,-3.9633162998157,0,0.177176793282091
0.002,40000.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5966347330961,-6.21460809842219,0,0.0186501887665359
0.002,46401.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7450762897062,-6.21460809842219,0,0.0215304108741038
0.002,38816.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5665878117438,-6.21460809842219,0,0.0168585304044339
